序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","酸雨pH值 pH_RAIN","相對濕度 RH (percent)","紫外線指數 UVB (UVI)"
27,臺南市,2004/10,臺南,5.4,-,-,41.8,87,-,27.18,2.98,24.21,2.243,0.297,1.945,24.78,-,-,59.9,-
28,高雄市,2004/10,左營,7.8,0.58,-,40.7,108,-,34.61,4.33,30.28,2.71,0.672,2.038,25.79,-,-,66.11,-
29,高雄市,2004/10,楠梓,5.0,0.47,-,37.4,100,56,38.1,10.68,27.42,2.221,0.233,1.988,26.02,-,-,67.53,-
30,高雄市,2004/10,前金,6.9,0.56,-,43.6,100,-,31.8,4.14,27.65,-,-,-,24.71,-,-,60.02,-
31,高雄市,2004/10,前鎮,10.3,0.57,-,45.9,100,-,32.47,5.5,26.97,3.273,0.37,2.903,26.01,-,-,63.91,-
32,高雄市,2004/10,復興,11.9,0.85,-,41.9,110,-,43.66,9.44,34.22,3.07,0.289,2.781,26.14,-,-,64.91,-
33,高雄市,2004/10,小港,11.3,0.53,-,40.5,104,62,41.34,9.04,32.29,2.138,0.355,1.784,26.29,-,-,64.13,-
34,高雄市,2004/10,鳳山,13.3,0.67,-,41.1,110,63,34.28,6.49,27.79,-,-,-,24.9,-,-,65.58,-
35,高雄市,2004/10,林園,9.8,0.38,-,58.3,101,59,-,-,-,-,-,-,26.47,-,-,72.77,-
36,高雄市,2004/10,大寮,9.2,0.54,-,29.4,102,66,-,-,-,2.971,0.373,2.598,25.92,-,-,67.69,-
37,高雄市,2004/10,仁武,11.7,0.43,-,37.2,118,61,42.83,8.38,34.44,2.411,0.359,2.051,25.78,-,-,66.87,-
38,高雄市,2004/10,橋頭,6.0,0.46,-,43.9,106,56,-,-,-,3.334,0.32,3.014,25.0,-,-,51.5,-
39,高雄市,2004/10,美濃,2.6,0.35,-,46.8,74,-,-,-,-,-,-,-,26.09,-,-,72.43,-
40,基隆市,2004/10,基隆,4.2,0.41,-,38.2,57,25,19.72,2.94,16.76,2.118,0.161,1.958,23.96,-,-,68.99,-
41,新竹市,2004/10,新竹,4.2,0.45,-,34.9,57,-,22.48,2.5,19.98,2.147,0.274,1.873,23.07,-,-,66.2,-
42,嘉義市,2004/10,嘉義,5.0,0.65,-,29.8,103,52,32.46,4.74,27.72,2.345,0.345,2.0,22.79,-,-,66.21,-
43,宜蘭縣,2004/10,宜蘭,-,0.41,390.53,38.3,38,25,12.69,1.33,11.35,-,-,-,24.49,-,-,66.71,-
44,宜蘭縣,2004/10,冬山,1.0,0.29,-,34.5,43,-,11.69,1.94,9.78,1.971,0.104,1.867,22.94,-,-,69.73,-
45,桃園市,2004/10,桃園,6.1,0.55,-,22.8,62,-,26.75,3.97,22.78,2.808,0.465,2.343,24.2,-,-,70.43,-
46,桃園市,2004/10,中壢,5.9,0.72,-,24.9,60,-,42.9,12.26,30.65,2.568,0.499,2.069,22.64,-,-,66.64,-
47,桃園市,2004/10,大園,4.3,0.33,-,36.6,60,-,25.39,5.1,20.29,-,-,-,23.54,-,-,67.07,-
48,桃園市,2004/10,龍潭,3.3,0.33,-,33.9,40,-,18.95,2.67,16.28,-,-,-,21.75,-,-,67.98,-
49,桃園市,2004/10,平鎮,5.5,0.46,-,32.2,57,-,25.2,2.58,22.62,-,-,-,22.02,-,-,68.22,-
50,桃園市,2004/10,觀音,8.0,0.28,-,37.3,69,-,22.99,3.29,19.69,1.999,0.159,1.841,23.27,-,-,66.48,-
51,新竹縣,2004/10,竹東,1.8,0.33,-,41.7,47,-,16.06,3.0,13.07,-,-,-,23.07,-,-,64.39,-
52,新竹縣,2004/10,湖口,4.0,0.34,-,37.2,55,-,-,-,-,-,-,-,21.99,-,-,66.74,-
53,苗栗縣,2004/10,苗栗,3.2,0.48,-,36.6,51,-,18.15,3.54,14.61,-,-,-,24.01,-,-,62.48,-
54,苗栗縣,2004/10,頭份,3.4,0.37,-,32.7,57,-,16.48,2.47,14.0,2.327,0.237,2.09,21.37,-,-,66.57,-
55,苗栗縣,2004/10,三義,1.0,0.25,-,45.2,44,-,9.51,0.74,8.74,1.996,0.039,1.958,21.05,-,-,72.32,-
56,彰化縣,2004/10,彰化,5.0,-,-,28.0,76,-,-,-,-,-,-,-,24.3,-,-,-,-
57,彰化縣,2004/10,線西,5.2,0.32,-,40.9,60,-,18.47,2.26,16.2,2.476,0.152,2.324,23.98,-,-,64.91,-
58,彰化縣,2004/10,二林,3.4,0.31,-,42.7,79,-,-,-,-,-,-,-,23.54,-,-,65.8,-
59,南投縣,2004/10,南投,3.8,0.7,-,32.0,70,37,34.26,6.42,27.84,2.229,0.309,1.92,24.35,-,-,68.02,-
60,南投縣,2004/10,埔里,1.6,0.57,-,42.1,64,58,-,-,-,2.613,0.302,2.312,21.32,-,-,67.79,-
61,南投縣,2004/10,竹山,3.0,0.54,-,34.7,74,-,-,-,-,-,-,-,24.25,-,-,68.6,-
62,雲林縣,2004/10,斗六,3.8,0.54,-,33.5,95,-,22.91,3.47,19.44,-,-,-,24.28,-,-,67.45,-
63,雲林縣,2004/10,崙背,3.4,0.35,-,37.2,103,-,15.7,1.65,14.05,2.067,0.117,1.95,22.44,-,-,67.38,-
64,雲林縣,2004/10,臺西,3.4,0.27,-,45.3,58,33,9.72,0.95,8.88,-,-,-,23.98,-,-,69.0,-
65,嘉義縣,2004/10,朴子,3.3,0.31,-,41.5,84,-,-,-,-,2.329,0.163,2.165,23.99,-,-,65.87,-
66,嘉義縣,2004/10,新港,2.5,0.32,-,39.6,101,-,-,-,-,-,-,-,22.76,-,-,68.49,-
67,屏東縣,2004/10,屏東,5.2,0.53,-,45.4,96,78,21.33,1.31,20.01,2.895,0.498,2.397,25.82,-,-,65.68,-
68,屏東縣,2004/10,潮州,4.7,0.34,-,45.8,79,52,-,-,-,-,-,-,26.65,-,-,69.64,-
69,屏東縣,2004/10,恆春,1.4,0.15,360.51,49.6,40,-,1.55,0.27,1.42,-,-,-,24.94,-,-,68.67,-
70,臺東縣,2004/10,臺東,0.8,0.31,-,34.3,61,24,9.01,1.74,7.27,1.986,0.138,1.848,25.26,-,-,64.53,-
71,花蓮縣,2004/10,花蓮,-,0.46,-,32.4,49,23,16.99,2.73,14.26,-,-,-,23.68,-,-,-,-
72,澎湖縣,2004/10,馬公,1.5,0.2,-,58.0,50,24,-,-,-,-,-,-,24.04,-,-,68.59,-
73,金門縣,2004/10,金門,7.2,0.48,-,53.9,104,50,12.99,2.36,10.63,-,-,-,23.44,-,-,-,-
74,連江縣,2004/10,馬祖,-,0.26,-,63.8,-,-,3.59,0.73,2.85,-,-,-,21.94,-,-,-,-
,,,,,,,,,,,,,,,,,,,,
