序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
23,臺中市,2012/08,大里,2.7,0.41,412.62,29.0,42,30,15.39,2.73,12.66,2.085,0.23,1.855,29.05,70.7
24,臺南市,2012/08,新營,2.6,0.29,-,25.7,50,23,11.07,1.59,9.47,2.13,0.098,2.032,28.49,86.54
25,臺南市,2012/08,善化,3.7,0.21,408.78,26.6,41,23,9.81,1.92,7.89,-,-,-,28.09,86.25
26,臺南市,2012/08,安南,3.3,0.3,-,26.5,45,20,14.78,3.06,11.73,2.068,0.231,1.838,28.31,79.73
27,臺南市,2012/08,臺南,3.3,0.38,-,25.4,40,23,13.33,1.79,11.54,1.881,0.181,1.7,28.47,85.86
28,高雄市,2012/08,左營,4.0,0.44,-,24.0,43,25,19.43,5.37,14.06,2.125,0.223,1.902,27.91,81.75
29,高雄市,2012/08,楠梓,5.0,0.34,-,20.9,42,26,19.66,5.04,14.62,1.952,0.211,1.741,28.18,82.45
30,高雄市,2012/08,前金,4.9,0.44,-,21.8,41,26,18.68,4.18,14.5,2.059,0.213,1.845,28.46,80.52
31,高雄市,2012/08,前鎮,6.3,0.39,-,20.0,37,25,21.91,5.12,16.79,2.026,0.236,1.79,28.04,80.18
32,高雄市,2012/08,復興,5.2,0.59,-,19.7,41,19,23.93,5.99,17.94,2.18,0.293,1.887,28.1,80.86
33,高雄市,2012/08,小港,9.1,0.38,-,20.7,40,30,22.46,5.68,16.78,1.968,0.192,1.776,28.58,82.81
34,高雄市,2012/08,鳳山,2.6,0.52,-,24.1,46,23,17.81,2.88,14.92,2.216,0.279,1.937,28.05,82.3
35,高雄市,2012/08,大寮,3.5,0.29,-,22.4,35,27,13.06,2.49,10.57,2.07,0.145,1.924,27.8,84.2
36,高雄市,2012/08,仁武,4.0,0.35,-,21.4,44,22,18.6,3.71,14.89,2.005,0.175,1.829,27.96,83.15
37,高雄市,2012/08,橋頭,3.5,0.29,-,24.0,42,24,14.23,2.94,11.28,-,-,-,28.73,84.72
38,高雄市,2012/08,美濃,1.1,0.21,-,26.5,32,18,5.43,1.47,3.96,-,-,-,27.72,80.92
39,基隆市,2012/08,基隆,2.5,0.27,-,18.4,25,14,13.53,3.68,9.85,1.931,0.103,1.828,28.79,82.04
40,新竹市,2012/08,新竹,2.4,0.38,-,24.3,35,22,15.54,3.35,12.18,2.053,0.169,1.883,29.22,76.12
41,嘉義市,2012/08,嘉義,2.2,0.31,-,27.7,41,26,9.17,1.97,7.2,1.974,0.124,1.85,28.0,79.24
42,宜蘭縣,2012/08,宜蘭,1.5,0.22,403.3,21.3,32,15,6.23,1.67,4.56,-,-,-,28.81,78.07
43,宜蘭縣,2012/08,冬山,2.7,0.22,-,16.9,30,13,12.74,4.94,7.8,-,-,-,28.58,81.1
44,桃園市,2012/08,桃園,6.7,0.44,-,21.6,35,22,20.83,5.0,15.83,2.068,0.216,1.851,29.07,70.68
45,桃園市,2012/08,中壢,4.2,1.05,-,18.9,52,26,43.32,20.84,22.47,2.515,0.503,2.012,28.46,77.07
46,桃園市,2012/08,大園,4.2,0.26,-,23.7,36,19,16.61,4.19,12.41,-,-,-,29.49,75.25
47,桃園市,2012/08,龍潭,2.1,0.33,-,26.3,47,18,14.29,3.31,10.99,-,-,-,27.66,75.69
48,桃園市,2012/08,平鎮,3.6,0.33,-,24.3,44,21,17.32,3.47,13.85,-,-,-,28.59,78.53
49,桃園市,2012/08,觀音,5.0,0.2,-,27.0,45,22,10.49,2.54,7.94,-,-,-,29.2,80.9
50,新竹縣,2012/08,竹東,1.8,0.26,-,26.2,34,20,10.07,2.47,7.61,-,-,-,28.03,80.52
51,新竹縣,2012/08,湖口,3.3,0.24,-,26.8,35,25,14.21,3.61,10.6,-,-,-,28.75,76.89
52,苗栗縣,2012/08,苗栗,2.3,0.31,-,30.7,34,28,12.75,2.7,10.05,-,-,-,28.98,76.05
53,苗栗縣,2012/08,頭份,2.6,0.28,-,27.6,39,20,12.71,2.53,10.18,1.972,0.086,1.886,28.79,76.29
54,苗栗縣,2012/08,三義,1.8,0.2,-,32.6,35,23,8.08,1.41,6.65,-,-,-,26.27,79.91
55,彰化縣,2012/08,彰化,3.3,0.32,-,27.2,41,29,13.19,1.81,11.36,1.848,0.168,1.68,29.35,74.74
56,彰化縣,2012/08,線西,2.9,0.25,-,30.5,41,24,10.38,1.77,8.6,2.114,0.169,1.944,28.33,83.07
57,彰化縣,2012/08,二林,2.5,0.18,-,26.6,50,29,8.3,1.26,7.04,-,-,-,29.34,80.2
58,南投縣,2012/08,南投,2.0,0.32,-,25.7,41,23,11.39,2.13,9.25,1.931,0.1,1.831,27.88,75.28
59,南投縣,2012/08,埔里,1.4,0.23,-,25.4,27,22,8.9,1.56,7.33,-,-,-,26.2,79.54
60,南投縣,2012/08,竹山,2.1,0.21,-,26.0,32,26,7.64,1.32,6.32,-,-,-,27.17,78.16
61,雲林縣,2012/08,斗六,2.7,0.31,-,28.8,42,25,10.32,1.76,8.56,-,-,-,28.77,75.94
62,雲林縣,2012/08,崙背,1.9,0.2,-,29.7,40,27,7.93,1.46,6.46,-,-,-,28.43,84.57
63,雲林縣,2012/08,麥寮,2.7,0.23,-,28.5,40,19,9.91,2.91,7.0,2.003,0.105,1.898,28.47,82.59
64,雲林縣,2012/08,臺西,2.5,0.19,-,30.2,35,24,6.96,1.47,5.48,1.919,0.06,1.859,28.42,83.74
65,嘉義縣,2012/08,朴子,2.5,0.24,-,25.5,51,21,10.02,1.99,8.03,-,-,-,28.49,79.38
66,嘉義縣,2012/08,新港,2.5,0.27,-,26.7,42,26,10.21,2.18,8.02,-,-,-,27.73,78.27
67,屏東縣,2012/08,屏東,2.6,0.47,-,24.5,45,25,14.08,2.8,11.28,2.02,0.176,1.844,27.84,82.98
68,屏東縣,2012/08,潮州,1.7,0.2,-,25.5,36,24,5.56,1.19,4.35,-,-,-,27.21,85.25
69,屏東縣,2012/08,恆春,0.8,0.1,393.05,30.1,33,16,3.31,1.69,1.61,-,-,-,27.32,85.45
70,臺東縣,2012/08,臺東,0.9,0.31,-,20.3,30,8,8.5,2.63,5.87,-,-,-,28.66,78.91
71,臺東縣,2012/08,關山,1.1,-,-,18.0,21,10,6.19,1.55,4.63,-,-,-,27.41,79.94
72,花蓮縣,2012/08,花蓮,1.3,0.31,-,17.3,27,12,9.83,2.83,7.0,-,-,-,28.97,79.58
73,澎湖縣,2012/08,馬公,1.9,0.19,-,32.2,46,21,6.0,1.49,4.51,-,-,-,28.88,83.19
74,金門縣,2012/08,金門,4.6,0.27,-,28.1,55,29,13.0,3.45,9.55,-,-,-,30.5,79.24
75,連江縣,2012/08,馬祖,2.3,0.14,-,37.5,35,18,5.27,1.37,3.88,-,-,-,28.24,85.75
,,,,,,,,,,,,,,,,,
