序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
30,高雄市,2012/05,前鎮,5.9,0.42,-,30.0,43,28,22.36,4.46,17.9,2.069,0.237,1.832,28.26,74.26
31,高雄市,2012/05,復興,6.0,0.63,-,28.8,43,20,25.25,4.88,20.36,2.238,0.316,1.923,27.89,76.31
32,高雄市,2012/05,小港,8.9,0.38,-,28.9,42,33,24.25,5.36,18.89,1.993,0.192,1.8,28.41,74.35
33,高雄市,2012/05,鳳山,4.9,0.53,-,31.0,64,29,20.29,2.85,17.44,2.074,0.266,1.808,28.18,76.42
34,高雄市,2012/05,林園,3.4,0.25,-,39.6,49,26,9.92,1.5,8.41,2.004,0.05,1.955,27.63,79.37
35,高雄市,2012/05,大寮,4.6,0.36,-,28.3,44,30,15.79,2.86,12.93,2.263,0.192,2.071,27.73,81.1
36,高雄市,2012/05,仁武,5.1,0.38,-,28.4,58,30,20.65,3.92,16.73,2.006,0.183,1.824,27.74,77.69
37,高雄市,2012/05,橋頭,3.6,0.34,-,31.0,49,28,15.31,2.74,12.57,-,-,-,28.3,79.75
38,高雄市,2012/05,美濃,1.7,0.24,-,33.1,37,20,7.14,2.04,5.1,-,-,-,27.69,77.06
39,基隆市,2012/05,基隆,2.1,0.35,-,39.3,30,17,13.19,2.51,10.68,1.99,0.096,1.893,25.06,83.25
40,新竹市,2012/05,新竹,3.7,0.41,-,32.0,39,24,18.49,2.87,15.62,2.04,0.175,1.865,26.57,73.76
41,嘉義市,2012/05,嘉義,3.4,0.37,-,32.2,56,32,12.65,1.85,10.79,1.984,0.138,1.846,27.66,74.13
42,宜蘭縣,2012/05,宜蘭,1.6,0.31,411.4,37.4,30,19,8.08,1.61,6.47,-,-,-,24.76,82.22
43,宜蘭縣,2012/05,冬山,1.8,0.31,-,29.1,34,15,15.33,3.86,11.47,-,-,-,24.74,85.07
44,桃園市,2012/05,桃園,7.2,0.5,-,31.3,38,22,22.66,3.65,19.0,2.119,0.207,1.912,26.17,79.83
45,桃園市,2012/05,中壢,3.9,0.95,-,25.8,62,-,44.52,16.99,27.53,2.543,0.479,2.063,25.34,76.58
46,桃園市,2012/05,大園,6.1,0.33,-,30.4,35,21,21.38,3.47,17.91,-,-,-,26.02,75.32
47,桃園市,2012/05,龍潭,2.5,0.38,-,37.1,48,19,17.04,2.71,14.33,-,-,-,24.83,74.65
48,桃園市,2012/05,平鎮,4.6,0.4,-,34.5,50,21,19.76,2.66,17.1,-,-,-,25.56,76.24
49,桃園市,2012/05,觀音,6.2,0.26,-,35.6,53,22,13.03,1.87,11.16,-,-,-,25.9,81.79
50,新竹縣,2012/05,竹東,2.4,0.3,-,34.0,35,19,11.91,2.11,9.8,-,-,-,25.73,76.97
51,新竹縣,2012/05,湖口,4.0,0.3,-,36.3,37,23,15.36,2.35,12.99,-,-,-,26.15,73.98
52,苗栗縣,2012/05,苗栗,2.9,0.36,-,31.5,30,22,15.31,2.75,12.55,-,-,-,26.56,75.05
53,苗栗縣,2012/05,頭份,3.2,0.33,-,32.6,32,20,17.3,2.69,14.61,2.038,0.11,1.927,26.33,75.06
54,苗栗縣,2012/05,三義,2.1,0.27,-,35.9,31,24,10.7,1.86,8.83,-,-,-,24.7,79.42
55,彰化縣,2012/05,彰化,4.3,0.39,-,31.5,45,28,15.87,1.54,14.33,1.847,0.183,1.664,27.76,71.68
56,彰化縣,2012/05,線西,4.1,0.33,-,35.0,47,24,14.33,1.89,12.43,2.048,0.179,1.869,26.32,80.16
57,彰化縣,2012/05,二林,3.4,0.22,-,33.9,50,28,11.27,1.61,9.67,-,-,-,27.55,77.82
58,南投縣,2012/05,南投,2.3,0.39,-,26.9,47,22,15.05,2.5,12.55,1.937,0.137,1.8,26.98,73.03
59,南投縣,2012/05,埔里,1.7,0.29,-,34.6,31,23,10.42,1.83,8.6,-,-,-,25.27,79.15
60,南投縣,2012/05,竹山,2.5,0.27,-,32.9,39,30,11.19,1.76,9.43,-,-,-,26.31,77.02
61,雲林縣,2012/05,斗六,3.0,0.34,-,34.9,58,31,13.07,1.92,11.15,-,-,-,27.19,73.19
62,雲林縣,2012/05,崙背,2.8,0.27,-,33.6,49,35,11.34,2.04,9.3,-,-,-,27.17,81.68
63,雲林縣,2012/05,麥寮,2.9,0.27,-,36.5,47,21,10.3,2.45,7.85,2.009,0.089,1.921,27.07,85.19
64,雲林縣,2012/05,臺西,3.3,0.22,-,40.0,36,28,8.04,1.85,6.19,1.963,0.069,1.895,26.85,80.93
65,嘉義縣,2012/05,朴子,3.0,0.27,-,33.4,54,27,10.97,2.01,8.96,-,-,-,27.57,75.47
66,嘉義縣,2012/05,新港,2.9,0.3,-,33.6,57,29,10.66,2.05,8.6,-,-,-,26.73,74.97
67,屏東縣,2012/05,屏東,3.3,0.45,-,33.6,58,26,13.7,2.46,11.24,2.054,0.171,1.882,27.96,77.07
68,屏東縣,2012/05,潮州,2.8,0.25,-,29.9,44,27,7.21,1.49,5.72,-,-,-,27.42,79.86
69,屏東縣,2012/05,恆春,1.0,0.14,404.26,37.2,20,11,3.43,1.56,1.86,-,-,-,26.53,81.63
70,臺東縣,2012/05,臺東,1.5,0.35,-,33.1,26,11,8.53,1.99,6.54,-,-,-,26.77,79.55
71,臺東縣,2012/05,關山,1.5,-,-,27.8,21,13,5.74,2.04,3.7,-,-,-,24.67,83.14
72,花蓮縣,2012/05,花蓮,1.0,0.41,-,30.1,27,21,12.65,2.15,10.5,-,-,-,25.96,82.44
73,澎湖縣,2012/05,馬公,1.6,0.23,-,43.6,38,21,5.19,1.19,3.98,-,-,-,26.82,79.95
74,金門縣,2012/05,金門,5.8,0.44,-,39.1,69,36,16.73,3.97,12.76,-,-,-,24.91,84.68
75,連江縣,2012/05,馬祖,2.7,0.28,-,56.0,44,26,6.99,1.47,5.51,-,-,-,21.94,85.94
,,,,,,,,,,,,,,,,,
