序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","酸雨pH值 pH_RAIN"
18,臺中市,1995/10,西屯,4.1,0.51,25.9,48.0,22,5,17.46,2.16,0.24,1.92,25.1,-,-
19,臺中市,1995/10,忠明,5.0,0.86,27.5,66.0,36,9,27.35,-,-,-,25.27,-,-
20,臺中市,1995/10,豐原,6.3,0.82,22.0,60.0,28,5,23.29,-,-,-,24.37,-,-
21,臺中市,1995/10,沙鹿,7.4,0.51,23.1,54.0,25,4,21.6,-,-,-,24.67,-,-
22,臺中市,1995/10,大里,4.3,0.92,22.3,85.0,36,8,27.91,-,-,-,26.14,-,-
23,臺南市,1995/10,新營,6.2,0.57,22.1,87.0,28,6,22.37,-,-,-,25.5,-,-
24,臺南市,1995/10,善化,6.7,0.54,38.2,83.0,24,5,18.46,-,-,-,25.3,-,-
25,臺南市,1995/10,安南,8.0,0.55,29.1,93.0,27,7,19.89,-,-,-,26.01,-,-
26,臺南市,1995/10,臺南,10.3,0.97,21.7,116.0,38,9,28.27,2.26,0.39,1.87,26.25,-,-
27,高雄市,1995/10,左營,11.5,0.89,34.6,93.0,36,10,25.97,2.71,0.32,2.39,26.1,-,-
28,高雄市,1995/10,楠梓,6.4,0.66,28.3,105.0,40,10,29.98,2.79,0.33,2.46,27.23,-,-
29,高雄市,1995/10,前金,14.4,1.0,38.0,125.0,39,10,29.42,-,-,-,26.56,-,-
30,高雄市,1995/10,前鎮,15.8,-,-,137.0,49,15,34.13,2.42,0.41,2.04,26.61,-,-
31,高雄市,1995/10,小港,20.7,1.02,34.2,131.0,59,20,38.64,2.9,0.45,2.45,28.07,-,-
32,高雄市,1995/10,鳳山,18.2,1.16,35.0,124.0,53,14,38.39,-,-,-,27.11,-,-
33,高雄市,1995/10,林園,12.1,0.7,42.4,164.0,23,5,17.75,2.4,0.3,2.1,26.88,-,-
34,高雄市,1995/10,大寮,16.3,0.9,31.2,146.0,34,5,28.85,-,-,-,26.79,-,-
35,高雄市,1995/10,仁武,19.2,0.93,24.9,134.0,51,17,34.61,4.34,0.94,3.39,27.52,-,-
36,高雄市,1995/10,橋頭,6.8,0.73,19.3,116.0,35,10,25.03,2.5,0.23,2.28,26.44,-,-
37,高雄市,1995/10,美濃,4.8,0.6,46.4,125.0,16,1,15.39,-,-,-,26.13,-,-
38,基隆市,1995/10,基隆,4.8,0.76,26.0,50.0,28,8,20.26,2.48,0.38,2.1,23.97,-,-
39,新竹市,1995/10,新竹,4.5,0.6,26.1,38.0,25,6,19.35,-,-,-,24.08,-,-
40,嘉義市,1995/10,嘉義,9.0,0.93,28.0,59.0,43,12,30.67,2.58,0.39,2.19,25.73,-,-
41,宜蘭縣,1995/10,宜蘭,1.3,0.64,21.5,35.0,16,3,12.42,-,-,-,23.91,-,-
42,宜蘭縣,1995/10,冬山,1.7,-,-,38.0,19,6,12.97,2.03,0.17,1.87,23.63,-,-
43,桃園市,1995/10,桃園,10.5,0.75,21.6,45.0,31,6,24.92,2.47,0.28,2.19,24.06,-,-
44,桃園市,1995/10,中壢,10.2,1.17,-,76.0,49,18,30.92,-,-,-,23.91,-,-
45,桃園市,1995/10,大園,4.5,0.42,40.7,35.0,11,2,8.94,-,-,-,23.97,-,-
46,桃園市,1995/10,龍潭,5.8,0.48,27.9,47.0,20,3,16.82,-,-,-,23.05,-,-
47,桃園市,1995/10,平鎮,8.5,0.74,24.4,35.0,25,4,20.8,2.29,0.51,1.78,29.43,-,-
48,桃園市,1995/10,觀音,4.3,0.28,41.9,65.0,8,1,7.34,2.09,0.07,2.02,24.19,-,-
49,新竹縣,1995/10,竹東,2.5,0.39,30.6,52.0,16,3,13.33,-,-,-,24.35,-,-
50,新竹縣,1995/10,湖口,4.7,0.47,29.2,50.0,18,4,13.41,-,-,-,24.49,-,-
51,苗栗縣,1995/10,苗栗,6.7,0.61,22.2,58.0,31,8,22.7,-,-,-,24.46,-,-
52,苗栗縣,1995/10,頭份,93.9,-,-,76.0,49,22,27.12,2.19,0.12,2.07,24.7,-,-
53,苗栗縣,1995/10,三義,2.4,0.41,25.6,50.0,20,3,17.31,2.14,0.13,2.02,21.55,-,-
54,彰化縣,1995/10,彰化,7.3,0.99,15.2,82.0,44,13,30.25,2.92,0.42,2.5,25.48,-,-
55,彰化縣,1995/10,線西,8.1,-,-,62.0,27,5,21.39,2.05,0.06,1.99,24.39,-,-
56,彰化縣,1995/10,二林,7.4,0.41,26.1,55.0,21,2,18.74,-,-,-,24.59,-,-
57,南投縣,1995/10,南投,3.7,0.86,29.1,73.0,34,8,26.01,-,-,-,25.39,-,-
58,雲林縣,1995/10,斗六,7.0,0.97,23.2,87.0,36,10,25.43,-,-,-,25.24,-,-
59,雲林縣,1995/10,崙背,8.6,0.54,23.1,84.0,27,4,22.36,-,-,-,24.86,-,-
60,雲林縣,1995/10,臺西,6.0,0.3,31.0,93.0,12,1,10.46,-,-,-,24.83,-,-
61,嘉義縣,1995/10,朴子,6.3,0.4,20.6,75.0,20,2,17.98,-,-,-,25.27,-,-
62,嘉義縣,1995/10,新港,5.7,0.52,27.7,91.0,23,4,19.63,-,-,-,24.75,-,-
63,屏東縣,1995/10,屏東,8.4,0.93,39.6,151.0,34,2,31.89,2.84,0.4,2.44,26.64,-,-
64,屏東縣,1995/10,潮州,4.8,0.63,29.1,144.0,24,3,21.05,-,-,-,27.43,-,-
65,屏東縣,1995/10,恆春,0.1,0.1,33.1,19.0,0,0,0.08,-,-,-,26.1,-,-
66,臺東縣,1995/10,臺東,0.4,0.54,24.0,36.0,10,3,7.12,2.02,0.08,1.94,26.06,-,-
67,花蓮縣,1995/10,花蓮,1.0,0.73,17.7,33.0,20,6,14.08,2.12,0.22,1.9,25.48,-,-
,,,,,,,,,,,,,,,,
