序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
14,新北市,2010/12,淡水,3.5,0.51,-,28.4,55,29,23.07,5.71,17.36,-,-,-,-,-
15,新北市,2010/12,汐止,5.1,0.58,-,21.9,60,29,44.81,17.96,26.86,-,-,-,17.24,77.68
16,新北市,2010/12,土城,4.8,0.69,-,23.7,64,37,40.64,15.06,25.57,2.296,0.343,1.953,17.69,68.3
17,新北市,2010/12,林口,4.4,0.44,-,31.3,67,30,22.91,3.94,18.96,-,-,-,16.03,72.14
18,新北市,2010/12,萬里,3.2,0.31,-,38.7,64,23,10.44,1.76,8.68,-,-,-,17.03,78.54
19,臺中市,2010/12,西屯,3.8,0.6,-,28.2,84,49,34.42,11.48,22.95,2.276,0.379,1.897,18.26,65.58
20,臺中市,2010/12,忠明,4.8,0.89,-,24.0,77,48,50.06,17.95,32.11,2.606,0.493,2.112,18.29,64.25
21,臺中市,2010/12,豐原,4.4,0.7,-,24.7,72,39,29.29,5.85,23.44,2.268,0.293,1.975,17.03,65.86
22,臺中市,2010/12,沙鹿,4.3,0.52,-,29.5,80,50,26.3,4.84,21.45,-,-,-,17.53,65.95
23,臺中市,2010/12,大里,4.0,0.8,435.24,21.3,83,50,40.99,10.89,30.09,2.411,0.47,1.941,17.05,63.46
24,臺南市,2010/12,新營,4.9,0.53,-,23.5,114,55,30.87,5.93,24.94,2.233,0.194,2.039,19.12,71.0
25,臺南市,2010/12,善化,5.1,0.5,423.29,24.9,108,59,26.32,7.37,18.95,-,-,-,19.38,76.28
26,臺南市,2010/12,安南,5.2,0.5,-,28.9,107,56,30.82,6.99,23.83,2.236,0.217,2.019,19.75,66.33
27,臺南市,2010/12,臺南,5.7,0.65,-,32.3,101,57,31.83,4.5,27.34,2.224,0.312,1.913,19.62,67.83
28,高雄市,2010/12,左營,7.4,0.69,-,34.1,108,62,35.11,5.56,29.55,2.365,0.321,2.044,20.29,66.0
29,高雄市,2010/12,楠梓,5.8,0.56,-,29.2,115,65,35.2,7.64,27.56,2.157,0.221,1.936,19.67,66.53
30,高雄市,2010/12,前金,7.7,0.71,-,32.2,119,69,37.59,6.19,31.4,2.297,0.32,1.977,20.73,67.14
31,高雄市,2010/12,前鎮,8.8,0.89,-,27.4,116,64,44.51,7.91,36.6,2.475,0.464,2.011,21.91,62.21
32,高雄市,2010/12,復興,9.3,1.15,-,25.2,116,62,52.57,12.26,40.31,2.693,0.62,2.073,20.86,59.89
33,高雄市,2010/12,小港,12.0,0.75,-,26.0,107,64,48.76,10.98,37.8,2.22,0.395,1.825,21.01,61.79
34,高雄市,2010/12,鳳山,13.8,0.79,-,30.2,123,60,42.42,8.09,34.33,2.409,0.438,1.971,20.64,66.6
35,高雄市,2010/12,林園,12.3,0.58,-,36.0,105,65,30.75,5.4,25.37,2.222,0.21,2.013,21.36,68.67
36,高雄市,2010/12,大寮,8.6,0.58,-,29.9,108,66,32.71,4.11,28.61,2.197,0.327,1.87,20.28,68.66
37,高雄市,2010/12,仁武,13.3,0.63,-,27.9,109,61,43.89,9.55,34.35,2.367,0.381,1.986,20.21,66.4
38,高雄市,2010/12,橋頭,6.4,0.6,-,28.4,114,71,33.44,6.28,27.16,-,-,-,20.01,68.66
39,高雄市,2010/12,美濃,2.6,0.46,-,33.0,86,52,18.35,3.21,15.14,-,-,-,19.31,76.13
40,基隆市,2010/12,基隆,3.8,0.53,-,25.4,49,28,26.15,7.4,18.75,2.148,0.175,1.973,17.07,74.52
41,新竹市,2010/12,新竹,4.5,0.6,-,25.1,72,41,35.43,10.11,25.32,2.342,0.305,2.037,17.3,67.07
42,嘉義市,2010/12,嘉義,5.8,0.67,-,25.9,110,67,32.85,5.05,27.81,2.304,0.305,1.999,19.12,63.27
43,宜蘭縣,2010/12,宜蘭,3.0,0.41,406.45,28.7,60,27,12.56,1.92,10.64,-,-,-,17.37,71.19
44,宜蘭縣,2010/12,冬山,2.9,0.47,-,26.3,58,29,20.45,5.67,14.78,-,-,-,17.14,74.62
45,桃園市,2010/12,桃園,8.2,0.67,-,22.8,73,34,35.15,9.0,26.14,2.266,0.313,1.953,16.65,73.24
46,桃園市,2010/12,中壢,8.0,1.0,-,20.2,85,38,57.76,23.37,34.39,2.623,0.504,2.119,16.59,69.8
47,桃園市,2010/12,大園,6.7,0.44,-,28.4,64,32,32.05,7.6,24.45,-,-,-,17.1,67.74
48,桃園市,2010/12,龍潭,4.5,0.55,-,25.3,73,33,32.96,8.34,24.61,-,-,-,16.06,71.81
49,桃園市,2010/12,平鎮,6.5,0.57,-,24.4,79,31,34.18,7.12,27.07,-,-,-,16.91,68.48
50,桃園市,2010/12,觀音,8.6,0.39,-,32.3,83,34,20.23,3.13,17.09,-,-,-,17.42,71.5
51,新竹縣,2010/12,竹東,2.6,0.48,-,25.3,54,33,23.19,4.38,18.8,-,-,-,16.56,68.42
52,新竹縣,2010/12,湖口,5.4,0.44,-,30.0,73,37,23.92,5.12,18.8,-,-,-,16.73,67.31
53,苗栗縣,2010/12,苗栗,4.8,0.52,-,24.0,69,41,31.22,8.24,22.98,-,-,-,16.85,69.25
54,苗栗縣,2010/12,頭份,3.9,0.5,-,26.3,72,39,28.44,6.03,22.41,2.231,0.188,2.043,16.8,67.34
55,苗栗縣,2010/12,三義,3.1,0.37,-,34.1,66,40,15.8,2.32,13.48,-,-,-,14.76,75.23
56,彰化縣,2010/12,彰化,6.0,0.63,-,21.8,81,50,40.89,11.96,28.93,2.034,0.292,1.742,17.42,67.27
57,彰化縣,2010/12,線西,6.3,0.49,-,30.2,88,50,25.53,5.61,19.92,2.139,0.212,1.927,17.12,71.19
58,彰化縣,2010/12,二林,4.8,0.42,-,30.7,102,51,22.95,6.69,16.26,-,-,-,17.62,68.31
59,南投縣,2010/12,南投,3.5,0.71,-,20.9,88,52,32.58,7.27,25.31,2.273,0.32,1.953,17.82,69.02
60,南投縣,2010/12,埔里,2.4,0.6,-,24.8,63,45,23.02,4.31,18.71,-,-,-,16.87,68.77
61,南投縣,2010/12,竹山,3.2,0.54,-,24.8,81,55,25.24,4.17,21.07,-,-,-,17.27,71.79
62,雲林縣,2010/12,斗六,4.2,0.55,-,25.9,96,62,29.9,5.43,24.47,-,-,-,18.86,68.03
63,雲林縣,2010/12,崙背,4.2,0.41,-,30.8,92,51,22.73,4.92,17.81,-,-,-,18.16,72.11
64,雲林縣,2010/12,臺西,4.8,0.39,-,41.1,78,45,15.07,2.93,12.14,2.098,0.101,1.997,18.52,75.51
65,嘉義縣,2010/12,朴子,4.2,0.45,-,31.3,112,54,21.5,3.73,17.77,-,-,-,18.73,70.83
66,嘉義縣,2010/12,新港,4.2,0.47,-,29.8,107,57,25.3,6.62,18.68,-,-,-,17.67,68.81
67,屏東縣,2010/12,屏東,4.5,0.65,-,35.9,101,54,24.93,2.92,22.01,2.276,0.265,2.011,20.84,64.44
68,屏東縣,2010/12,潮州,4.0,0.5,-,36.5,107,61,19.19,3.43,15.76,-,-,-,20.31,71.77
69,屏東縣,2010/12,恆春,2.4,0.23,406.16,47.0,39,21,4.42,1.49,2.94,-,-,-,21.3,70.76
70,臺東縣,2010/12,臺東,3.0,0.4,-,33.3,55,20,10.82,3.05,7.77,-,-,-,20.31,69.44
71,臺東縣,2010/12,關山,2.6,-,-,28.1,44,25,8.55,2.6,5.95,-,-,-,17.39,76.11
72,花蓮縣,2010/12,花蓮,3.0,0.48,-,28.0,51,32,15.18,2.96,12.22,-,-,-,19.48,69.31
73,澎湖縣,2010/12,馬公,2.7,0.31,-,51.7,57,27,6.09,1.05,5.03,-,-,-,19.67,70.57
74,金門縣,2010/12,金門,9.8,0.64,-,29.0,130,56,31.31,9.18,22.13,-,-,-,16.01,69.15
75,連江縣,2010/12,馬祖,4.4,0.43,-,38.2,73,37,11.67,2.0,9.68,-,-,-,15.05,70.54
,,,,,,,,,,,,,,,,,
