序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
27,臺南市,2012/03,臺南,3.5,0.59,-,35.6,91,46,23.01,2.96,20.05,2.154,0.235,1.918,21.77,76.1
28,高雄市,2012/03,左營,5.1,0.6,-,33.3,95,48,28.18,4.86,23.32,2.202,0.23,1.971,22.47,71.79
29,高雄市,2012/03,楠梓,4.5,0.54,-,32.5,107,49,26.86,5.03,21.83,2.117,0.211,1.906,22.58,72.61
30,高雄市,2012/03,前金,5.2,0.63,-,32.1,97,53,28.37,6.34,22.04,2.148,0.239,1.909,23.13,70.72
31,高雄市,2012/03,前鎮,7.7,0.66,-,30.2,90,53,32.52,6.62,25.9,2.274,0.32,1.954,23.8,67.84
32,高雄市,2012/03,復興,6.9,0.9,-,28.7,90,43,39.8,8.6,31.2,2.503,0.434,2.069,23.27,70.44
33,高雄市,2012/03,小港,9.5,0.66,-,31.0,85,60,39.55,9.72,29.83,2.264,0.317,1.947,23.84,67.62
34,高雄市,2012/03,鳳山,8.3,0.71,-,31.3,111,53,34.48,6.98,27.5,2.324,0.375,1.949,23.24,71.47
35,高雄市,2012/03,林園,7.4,0.49,-,37.5,104,-,26.34,4.85,21.48,2.2,0.179,2.021,23.32,72.91
36,高雄市,2012/03,大寮,6.4,0.55,-,32.0,86,-,27.6,5.12,22.48,2.376,0.292,2.084,23.37,73.22
37,高雄市,2012/03,仁武,7.1,0.56,-,28.6,101,49,32.26,6.96,25.3,2.22,0.279,1.941,22.67,73.12
38,高雄市,2012/03,橋頭,4.4,0.53,-,32.1,94,53,23.87,4.12,19.75,-,-,-,22.87,74.25
39,高雄市,2012/03,美濃,1.9,0.43,-,34.7,79,45,13.1,2.16,10.95,-,-,-,23.21,76.2
40,基隆市,2012/03,基隆,3.3,0.52,-,33.9,38,24,23.91,6.8,17.11,2.201,0.181,2.02,17.98,81.84
41,新竹市,2012/03,新竹,2.7,0.56,-,27.1,55,33,26.01,6.36,19.65,2.207,0.233,1.974,17.45,75.06
42,嘉義市,2012/03,嘉義,4.1,0.56,-,29.1,90,57,23.64,3.61,20.03,2.174,0.211,1.963,21.1,71.19
43,宜蘭縣,2012/03,宜蘭,1.6,0.41,414.05,37.9,43,22,10.28,1.88,8.4,-,-,-,19.75,78.01
44,宜蘭縣,2012/03,冬山,2.0,0.4,-,34.8,37,20,15.72,4.28,11.43,-,-,-,19.49,81.71
45,桃園市,2012/03,桃園,5.7,0.66,-,29.3,55,30,32.63,8.83,23.8,2.254,0.281,1.973,17.77,80.5
46,桃園市,2012/03,中壢,3.9,1.03,-,23.7,78,34,50.8,20.92,29.88,2.655,0.508,2.147,17.26,80.8
47,桃園市,2012/03,大園,5.1,0.43,-,31.4,55,27,25.1,5.84,19.26,-,-,-,17.25,68.34
48,桃園市,2012/03,龍潭,2.9,0.56,-,32.9,60,27,26.38,5.79,20.59,-,-,-,17.21,77.61
49,桃園市,2012/03,平鎮,3.7,0.53,-,31.6,64,27,27.49,5.87,21.62,-,-,-,17.18,79.18
50,桃園市,2012/03,觀音,6.3,0.35,-,37.1,66,27,15.28,2.54,12.74,-,-,-,17.02,82.84
51,新竹縣,2012/03,竹東,2.7,0.49,-,31.3,53,30,22.59,4.55,18.03,-,-,-,18.36,77.76
52,新竹縣,2012/03,湖口,3.5,0.4,-,37.6,51,30,18.48,3.62,14.85,-,-,-,17.3,79.06
53,苗栗縣,2012/03,苗栗,3.1,0.55,-,28.1,57,35,28.63,7.3,21.33,-,-,-,17.8,78.31
54,苗栗縣,2012/03,頭份,2.8,0.47,-,33.9,53,29,22.68,5.03,17.64,2.149,0.148,2.001,17.43,75.69
55,苗栗縣,2012/03,三義,1.7,0.39,-,34.1,42,28,15.37,2.43,12.94,-,-,-,16.77,83.34
56,彰化縣,2012/03,彰化,3.8,0.6,-,28.5,73,43,26.57,5.32,21.25,1.964,0.238,1.726,19.43,72.61
57,彰化縣,2012/03,線西,4.5,0.46,-,35.8,68,37,19.52,3.38,16.14,2.039,0.129,1.91,18.5,79.52
58,彰化縣,2012/03,二林,3.5,0.37,-,34.4,78,43,16.22,2.38,13.83,-,-,-,18.77,76.29
59,南投縣,2012/03,南投,2.8,0.64,-,21.8,78,39,28.85,6.11,22.73,2.199,0.245,1.955,20.33,71.47
60,南投縣,2012/03,埔里,1.9,0.46,-,32.3,53,38,16.66,2.61,14.05,-,-,-,21.28,72.11
61,南投縣,2012/03,竹山,2.7,0.48,-,29.6,73,54,22.72,3.96,18.76,-,-,-,19.51,77.39
62,雲林縣,2012/03,斗六,3.2,0.5,-,29.9,77,52,21.32,3.08,18.25,-,-,-,20.52,72.23
63,雲林縣,2012/03,崙背,3.2,0.44,-,34.6,81,49,16.98,2.41,14.57,-,-,-,19.02,81.59
64,雲林縣,2012/03,麥寮,3.2,0.38,-,39.0,70,34,13.52,2.98,10.54,1.998,0.084,1.914,19.22,79.35
65,雲林縣,2012/03,臺西,3.1,0.35,-,42.8,60,34,10.71,1.9,8.8,2.069,0.096,1.973,19.41,82.46
66,嘉義縣,2012/03,朴子,3.2,0.41,-,37.6,91,44,16.05,2.65,13.4,-,-,-,20.7,77.27
67,嘉義縣,2012/03,新港,3.1,0.46,-,32.7,92,49,16.08,2.99,13.09,-,-,-,19.56,74.5
68,屏東縣,2012/03,屏東,3.5,0.58,-,35.2,97,47,19.56,2.58,16.98,2.176,0.205,1.972,23.57,70.49
69,屏東縣,2012/03,潮州,3.0,0.44,-,32.6,90,52,14.67,2.23,12.44,-,-,-,23.49,74.96
70,屏東縣,2012/03,恆春,1.6,0.19,-,42.6,26,12,3.71,2.03,1.68,-,-,-,23.49,77.61
71,臺東縣,2012/03,臺東,1.5,0.38,-,34.2,32,11,10.73,2.97,7.76,-,-,-,22.79,75.28
72,臺東縣,2012/03,關山,1.5,-,-,31.3,25,14,6.6,1.76,4.84,-,-,-,20.41,79.78
73,花蓮縣,2012/03,花蓮,1.5,0.46,-,30.7,32,21,13.18,2.53,10.65,-,-,-,21.67,78.44
74,澎湖縣,2012/03,馬公,1.6,0.31,-,50.1,49,24,5.35,0.92,4.41,-,-,-,19.23,76.75
75,金門縣,2012/03,金門,6.9,0.57,-,33.6,92,43,22.74,5.53,17.22,-,-,-,16.37,74.07
76,連江縣,2012/03,馬祖,3.1,0.41,-,47.0,60,31,10.77,1.89,8.87,-,-,-,11.94,83.23
,,,,,,,,,,,,,,,,,
