序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","酸雨pH值 pH_RAIN","相對濕度 RH (percent)","紫外線指數 UVB (UVI)"
30,高雄市,2006/10,前鎮,11.5,0.6,-,45.9,95,59,26.96,3.39,23.57,-,-,-,27.78,-,-,67.3,-
31,高雄市,2006/10,復興,8.5,0.91,-,45.2,89,53,39.33,8.23,31.1,-,-,-,27.58,-,-,73.0,-
32,高雄市,2006/10,小港,12.9,0.54,-,37.3,91,61,29.83,5.07,24.76,1.929,0.239,1.69,28.4,-,-,65.89,-
33,高雄市,2006/10,鳳山,7.1,0.71,-,43.8,94,52,24.07,3.34,20.74,2.067,0.267,1.8,28.64,-,-,70.44,-
34,高雄市,2006/10,林園,5.9,0.39,-,58.9,90,51,13.97,3.43,10.55,2.761,0.299,2.463,27.29,-,-,69.28,-
35,高雄市,2006/10,大寮,7.3,0.54,-,46.5,106,60,21.29,4.66,16.63,-,-,-,27.44,-,-,69.79,-
36,高雄市,2006/10,仁武,8.0,0.63,-,42.1,92,51,26.25,3.94,22.31,2.274,0.255,2.019,27.94,-,-,66.2,-
37,高雄市,2006/10,橋頭,5.4,0.49,-,44.6,96,59,23.25,3.32,19.93,-,-,-,27.74,-,-,72.47,-
38,高雄市,2006/10,美濃,3.5,0.42,-,51.8,87,56,11.67,1.93,9.74,-,-,-,27.05,-,-,70.72,-
39,基隆市,2006/10,基隆,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,新竹市,2006/10,新竹,3.6,0.42,-,33.5,57,32,21.75,2.64,19.11,2.22,0.172,2.049,26.11,-,-,63.57,-
41,嘉義市,2006/10,嘉義,4.9,0.56,-,40.0,103,60,22.49,3.29,19.2,2.296,0.169,2.128,26.03,-,-,67.72,-
42,宜蘭縣,2006/10,宜蘭,2.3,0.43,396.45,32.2,45,26,11.61,1.54,10.06,-,-,-,24.51,-,-,73.49,-
43,宜蘭縣,2006/10,冬山,1.8,0.39,-,30.2,48,25,13.68,3.01,10.66,-,-,-,24.5,-,-,76.26,-
44,桃園市,2006/10,桃園,8.1,0.56,-,34.4,60,35,22.88,2.96,19.91,2.055,0.181,1.874,26.67,-,-,67.57,-
45,桃園市,2006/10,中壢,6.3,0.69,-,27.2,62,34,31.75,8.44,23.31,2.407,0.315,2.092,24.86,-,-,67.11,-
46,桃園市,2006/10,大園,5.3,0.32,-,40.0,55,35,22.41,4.47,17.94,-,-,-,24.65,-,-,73.33,-
47,桃園市,2006/10,龍潭,2.7,0.36,-,36.3,55,28,17.25,2.55,14.69,-,-,-,23.73,-,-,67.44,-
48,桃園市,2006/10,平鎮,6.0,0.47,-,35.5,65,33,19.57,2.57,16.99,-,-,-,24.48,-,-,67.98,-
49,桃園市,2006/10,觀音,8.4,0.27,-,42.0,66,34,20.05,2.37,17.66,-,-,-,25.76,-,-,71.06,-
50,新竹縣,2006/10,竹東,1.5,0.37,-,38.9,55,30,13.27,2.05,11.21,-,-,-,25.56,-,-,63.3,-
51,新竹縣,2006/10,湖口,4.2,0.34,-,41.0,61,37,16.26,2.08,14.16,-,-,-,25.53,-,-,68.26,-
52,苗栗縣,2006/10,苗栗,4.8,0.48,-,30.1,58,39,19.74,4.36,15.38,-,-,-,25.77,-,-,67.38,-
53,苗栗縣,2006/10,頭份,3.7,0.38,-,39.5,60,35,17.33,2.84,14.48,-,-,-,25.29,-,-,66.95,-
54,苗栗縣,2006/10,三義,2.5,0.3,-,40.6,63,38,11.81,1.29,10.49,-,-,-,22.76,-,-,75.76,-
55,彰化縣,2006/10,彰化,5.1,0.61,-,31.0,88,57,33.52,8.6,24.92,2.207,0.21,1.997,25.8,-,-,62.57,-
56,彰化縣,2006/10,線西,5.8,0.42,-,33.2,83,46,21.17,3.61,17.56,-,-,-,25.4,-,-,67.66,-
57,彰化縣,2006/10,二林,3.6,0.37,-,36.3,81,49,17.58,3.43,14.15,-,-,-,25.89,-,-,71.36,-
58,南投縣,2006/10,南投,4.3,0.63,-,36.9,86,61,26.7,4.87,21.84,2.123,0.201,1.922,26.13,-,-,68.13,-
59,南投縣,2006/10,埔里,2.6,0.56,-,46.8,91,70,16.15,2.17,13.98,-,-,-,25.05,-,-,68.93,-
60,南投縣,2006/10,竹山,3.4,0.52,-,45.6,98,63,16.85,2.43,14.42,-,-,-,25.69,-,-,71.45,-
61,雲林縣,2006/10,斗六,4.5,0.53,-,40.6,92,56,22.58,3.71,18.87,-,-,-,26.76,-,-,67.98,-
62,雲林縣,2006/10,崙背,4.6,0.33,-,37.6,107,47,16.76,2.13,14.62,-,-,-,26.3,-,-,71.97,-
63,雲林縣,2006/10,臺西,4.2,0.3,-,45.4,77,41,14.43,2.67,11.75,-,-,-,25.84,-,-,75.43,-
64,嘉義縣,2006/10,朴子,4.5,0.41,-,42.3,108,56,16.48,2.24,14.24,-,-,-,26.28,-,-,76.39,-
65,嘉義縣,2006/10,新港,4.1,0.42,-,41.0,111,56,17.93,3.43,14.49,-,-,-,25.94,-,-,72.51,-
66,屏東縣,2006/10,屏東,5.9,0.64,-,48.7,87,61,19.27,2.63,16.63,2.235,0.208,2.027,27.61,-,-,71.21,-
67,屏東縣,2006/10,潮州,4.3,0.39,-,46.1,77,50,12.85,2.33,10.52,-,-,-,26.92,-,-,74.5,-
68,屏東縣,2006/10,恆春,1.2,0.14,389.8,40.5,41,21,3.55,2.07,1.47,-,-,-,26.23,-,-,74.15,-
69,臺東縣,2006/10,臺東,3.2,0.34,-,39.1,46,23,8.96,2.61,6.36,-,-,-,26.79,-,-,70.29,-
70,臺東縣,2006/10,關山,1.4,-,-,30.0,37,20,-,-,-,-,-,-,24.74,-,-,74.27,-
71,花蓮縣,2006/10,花蓮,2.2,0.47,-,28.3,41,28,15.79,2.78,13.0,-,-,-,26.31,-,-,67.65,-
72,澎湖縣,2006/10,馬公,2.1,0.23,-,60.5,50,32,6.21,2.47,3.74,-,-,-,25.82,-,-,72.46,-
73,金門縣,2006/10,金門,9.3,0.42,-,48.3,105,53,12.72,2.22,10.48,-,-,-,24.49,-,-,-,-
74,連江縣,2006/10,馬祖,3.3,0.31,-,62.9,71,42,5.37,0.92,4.41,-,-,-,25.3,-,-,70.86,-
,,,,,,,,,,,,,,,,,,,,
