序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
34,高雄市,2012/09,鳳山,5.1,0.5,-,42.1,69,35,18.75,1.97,16.78,2.232,0.27,1.961,28.71,70.6
35,高雄市,2012/09,大寮,5.3,0.4,-,37.0,56,40,16.51,2.0,14.51,2.18,0.18,2.0,28.3,76.39
36,高雄市,2012/09,仁武,5.3,0.38,-,36.7,62,35,19.16,2.74,16.42,2.08,0.179,1.901,28.28,74.27
37,高雄市,2012/09,橋頭,3.6,0.34,-,38.2,65,37,14.51,2.12,12.39,-,-,-,29.05,74.78
38,高雄市,2012/09,美濃,1.8,0.26,-,38.8,49,29,7.09,1.39,5.69,-,-,-,28.51,75.37
39,基隆市,2012/09,基隆,1.6,0.25,-,34.4,26,15,9.52,2.55,6.97,1.914,0.08,1.833,27.1,76.81
40,新竹市,2012/09,新竹,3.0,0.39,-,37.8,50,31,17.41,2.52,14.88,2.056,0.163,1.892,27.72,71.58
41,嘉義市,2012/09,嘉義,3.5,0.39,-,38.6,66,37,13.32,1.64,11.67,1.997,0.145,1.852,28.39,68.5
42,宜蘭縣,2012/09,宜蘭,1.7,0.26,406.89,27.8,39,19,8.19,2.09,6.1,-,-,-,26.55,77.52
43,宜蘭縣,2012/09,冬山,2.3,0.25,-,24.2,33,17,12.97,4.47,8.49,-,-,-,26.47,79.84
44,桃園市,2012/09,桃園,7.9,0.48,-,34.1,43,28,22.03,4.35,17.68,2.064,0.194,1.87,27.01,68.21
45,桃園市,2012/09,中壢,5.2,1.08,-,29.5,64,30,45.28,17.06,28.23,2.531,0.474,2.057,26.62,73.11
46,桃園市,2012/09,大園,4.8,0.31,-,33.4,45,27,20.1,3.93,16.17,-,-,-,27.45,70.31
47,桃園市,2012/09,龍潭,2.4,0.39,-,40.2,60,26,16.97,2.59,14.38,-,-,-,25.64,72.71
48,桃園市,2012/09,平鎮,4.6,0.38,-,40.0,54,26,18.38,2.42,15.95,-,-,-,26.73,74.66
49,桃園市,2012/09,觀音,5.9,0.27,-,37.8,58,29,13.15,2.18,10.97,-,-,-,27.4,75.58
50,新竹縣,2012/09,竹東,2.2,0.32,-,40.1,46,28,12.56,2.47,10.08,-,-,-,26.53,75.39
51,新竹縣,2012/09,湖口,4.0,0.31,-,41.5,48,34,15.07,2.25,12.82,-,-,-,26.96,73.17
52,苗栗縣,2012/09,苗栗,3.0,0.37,-,41.9,44,29,15.38,2.25,13.13,-,-,-,27.27,72.34
53,苗栗縣,2012/09,頭份,3.1,0.33,-,41.6,51,30,15.17,2.23,12.94,2.001,0.099,1.902,27.23,72.54
54,苗栗縣,2012/09,三義,2.0,0.25,-,44.6,43,30,9.05,1.29,7.75,-,-,-,24.91,75.57
55,彰化縣,2012/09,彰化,4.6,0.4,-,39.6,51,36,18.18,1.63,16.54,1.856,0.185,1.672,28.52,66.54
56,彰化縣,2012/09,線西,4.3,0.32,-,44.0,54,30,14.39,1.7,12.68,2.038,0.125,1.912,27.27,75.53
57,彰化縣,2012/09,二林,3.4,0.26,-,37.2,64,37,11.53,2.04,9.48,-,-,-,28.45,74.07
58,南投縣,2012/09,南投,2.5,0.41,-,36.1,54,30,15.64,1.83,13.81,1.969,0.137,1.833,27.45,68.99
59,南投縣,2012/09,埔里,1.7,0.29,-,37.2,38,30,10.1,1.52,8.57,-,-,-,26.13,73.9
60,南投縣,2012/09,竹山,2.6,0.29,-,38.3,45,34,11.2,1.39,9.8,-,-,-,26.89,71.74
61,雲林縣,2012/09,斗六,3.0,0.34,-,41.2,64,36,12.36,1.18,11.17,-,-,-,28.44,69.67
62,雲林縣,2012/09,崙背,3.0,0.28,-,41.1,78,41,10.79,1.7,9.08,-,-,-,27.78,76.21
63,雲林縣,2012/09,麥寮,3.7,0.28,-,43.2,67,29,11.53,2.36,9.17,2.094,0.082,2.012,27.26,78.37
64,雲林縣,2012/09,臺西,3.4,0.25,-,44.0,67,32,9.16,1.61,7.55,1.938,0.062,1.876,27.59,77.2
65,嘉義縣,2012/09,朴子,3.2,0.27,-,39.2,82,30,11.12,1.63,9.48,-,-,-,28.41,67.89
66,嘉義縣,2012/09,新港,3.0,0.31,-,41.3,66,38,11.7,1.64,10.05,-,-,-,27.66,70.34
67,屏東縣,2012/09,屏東,3.4,0.48,-,41.1,68,38,14.21,1.45,12.75,2.059,0.169,1.89,28.27,74.76
68,屏東縣,2012/09,潮州,2.6,0.3,-,42.6,61,41,6.6,1.08,5.49,-,-,-,27.55,79.34
69,屏東縣,2012/09,恆春,0.8,0.11,394.66,34.8,28,14,2.51,1.08,1.41,-,-,-,26.91,79.6
70,臺東縣,2012/09,臺東,0.9,0.27,-,25.9,36,14,6.92,2.41,4.5,-,-,-,27.23,77.96
71,臺東縣,2012/09,關山,1.1,-,-,24.1,28,12,4.23,1.4,2.8,-,-,-,25.79,79.13
72,花蓮縣,2012/09,花蓮,1.3,0.32,-,25.2,27,13,9.23,2.31,6.91,-,-,-,27.61,76.88
73,澎湖縣,2012/09,馬公,1.7,0.19,-,49.0,42,22,3.96,1.02,2.93,-,-,-,28.23,72.19
74,金門縣,2012/09,金門,6.1,0.31,-,43.7,67,33,11.65,1.83,9.81,-,-,-,28.59,71.7
75,連江縣,2012/09,馬祖,2.7,0.2,-,52.4,38,22,4.35,1.32,3.03,-,-,-,26.02,78.16
,,,,,,,,,,,,,,,,,
