序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","酸雨pH值 pH_RAIN","紫外線指數 UVB (UVI)"
20,臺中市,2000/08,忠明,2.4,0.85,13.5,34.0,25,36,11.55,24.58,-,-,-,28.68,-,-,-
21,臺中市,2000/08,豐原,2.6,0.55,18.5,33.0,-,21,4.39,16.71,-,-,-,27.11,-,-,-
22,臺中市,2000/08,沙鹿,4.6,0.33,14.2,24.0,-,19,5.02,13.55,-,-,-,28.49,-,-,-
23,臺中市,2000/08,大里,2.5,0.56,14.8,32.0,-,21,4.8,15.85,-,-,-,26.86,-,-,-
24,臺南市,2000/08,新營,2.3,0.39,19.5,18.0,-,12,2.9,9.3,2.33,0.13,2.2,28.24,-,-,-
25,臺南市,2000/08,善化,4.8,0.33,20.2,26.0,-,10,2.63,7.66,-,-,-,-,-,-,-
26,臺南市,2000/08,安南,6.3,0.49,20.5,33.0,-,19,5.89,13.9,-,-,-,28.06,-,-,-
27,臺南市,2000/08,臺南,4.6,0.58,19.4,31.0,-,19,6.51,12.23,2.22,0.23,2.01,27.96,-,-,-
28,高雄市,2000/08,左營,0.7,0.72,17.1,31.0,-,27,12.02,14.79,2.24,0.29,1.94,27.68,-,-,-
29,高雄市,2000/08,楠梓,3.9,0.44,15.9,42.0,-,25,9.33,15.83,2.42,0.27,2.19,27.85,-,-,-
30,高雄市,2000/08,前金,6.5,0.76,22.1,33.0,-,28,12.02,15.67,-,-,-,28.24,-,-,-
31,高雄市,2000/08,前鎮,11.3,-,-,45.0,-,31,12.86,18.17,2.17,0.41,1.76,27.22,-,-,-
32,高雄市,2000/08,復興,7.9,0.97,-,40.0,-,36,16.05,20.3,2.43,0.55,1.89,27.64,-,-,-
33,高雄市,2000/08,小港,13.8,0.77,11.9,47.0,-,33,13.68,18.83,2.14,0.26,1.87,28.08,-,-,-
34,高雄市,2000/08,鳳山,4.0,0.91,13.5,35.0,21,22,8.47,13.18,-,-,-,28.07,-,-,-
35,高雄市,2000/08,林園,4.7,0.41,19.0,33.0,22,11,2.24,8.55,2.04,0.17,1.88,27.59,-,-,-
36,高雄市,2000/08,大寮,5.4,0.65,16.5,36.0,-,13,2.67,10.15,2.3,0.13,2.17,27.36,-,-,-
37,高雄市,2000/08,仁武,5.3,0.42,19.3,34.0,-,22,7.96,14.15,2.41,0.16,2.27,27.98,-,-,-
38,高雄市,2000/08,橋頭,4.4,0.38,15.6,29.0,-,19,5.95,13.35,2.19,0.11,2.08,27.59,-,-,-
39,高雄市,2000/08,美濃,0.5,0.26,20.1,26.0,-,7,0.88,5.64,-,-,-,26.98,-,-,-
40,基隆市,2000/08,基隆,5.7,0.73,19.9,45.0,-,32,11.28,20.99,2.39,0.25,2.14,28.28,-,-,-
41,新竹市,2000/08,新竹,3.2,0.63,16.3,26.0,-,27,10.23,16.48,2.54,0.26,2.29,29.13,-,-,-
42,嘉義市,2000/08,嘉義,1.8,0.6,15.7,35.0,-,16,4.36,11.15,1.99,0.11,1.89,27.6,-,-,-
43,宜蘭縣,2000/08,宜蘭,1.5,0.43,20.1,25.0,-,15,5.61,9.18,-,-,-,27.77,-,-,-
44,宜蘭縣,2000/08,冬山,2.3,0.63,14.5,31.0,-,18,6.27,11.32,2.24,0.15,2.1,29.26,-,-,-
45,桃園市,2000/08,桃園,12.3,0.75,15.9,43.0,-,36,12.43,23.62,2.49,0.41,2.1,27.97,-,-,-
46,桃園市,2000/08,中壢,5.4,1.59,-,33.0,-,62,34.85,27.3,2.96,0.93,2.03,27.76,-,-,-
47,桃園市,2000/08,大園,4.9,0.5,17.4,44.0,-,26,11.48,14.37,-,-,-,28.69,-,-,-
48,桃園市,2000/08,龍潭,2.6,0.53,23.0,37.0,-,23,6.26,17.01,-,-,-,26.99,-,-,-
49,桃園市,2000/08,平鎮,5.3,0.61,14.8,33.0,-,34,10.97,22.81,2.46,0.26,2.24,27.79,-,-,-
50,桃園市,2000/08,觀音,5.2,0.4,19.8,33.0,-,18,5.85,12.32,2.59,0.22,2.35,28.03,-,-,-
51,新竹縣,2000/08,竹東,1.9,0.51,18.5,29.0,-,17,4.32,12.61,-,-,-,27.68,-,-,-
52,新竹縣,2000/08,湖口,4.7,0.5,17.7,36.0,-,25,9.15,15.65,-,-,-,28.45,-,-,-
53,苗栗縣,2000/08,苗栗,2.7,0.47,15.9,24.0,-,21,6.19,14.33,-,-,-,27.96,-,-,-
54,苗栗縣,2000/08,頭份,9.1,-,-,-,-,28,11.74,16.16,2.38,0.17,2.21,29.01,-,-,-
55,苗栗縣,2000/08,三義,1.1,0.27,20.9,34.0,-,12,3.29,8.83,-,-,-,25.27,-,-,-
56,彰化縣,2000/08,彰化,2.0,0.62,13.1,27.0,-,20,6.14,14.33,2.25,0.15,2.1,28.18,-,-,-
57,彰化縣,2000/08,線西,2.2,-,-,22.0,-,15,4.07,10.52,2.25,0.12,2.13,28.24,-,-,-
58,彰化縣,2000/08,二林,0.8,0.3,17.9,34.0,-,11,2.6,8.8,-,-,-,28.51,-,-,-
59,南投縣,2000/08,南投,0.6,0.46,16.8,33.0,-,16,4.13,11.78,1.9,0.07,1.83,27.97,-,-,-
60,南投縣,2000/08,竹山,1.8,0.39,12.3,36.0,-,14,2.62,11.06,-,-,-,27.08,-,-,-
61,雲林縣,2000/08,斗六,2.8,0.5,16.5,27.0,-,14,3.39,10.73,-,-,-,27.49,-,-,-
62,雲林縣,2000/08,崙背,1.5,0.32,17.4,33.0,-,12,3.44,8.28,2.13,0.09,2.1,27.88,-,-,-
63,雲林縣,2000/08,臺西,1.8,0.29,20.4,26.0,-,9,2.39,6.82,-,-,-,27.93,-,-,-
64,嘉義縣,2000/08,朴子,2.0,0.33,19.2,29.0,-,11,2.0,8.61,-,-,-,27.71,-,-,-
65,嘉義縣,2000/08,新港,2.0,0.31,18.3,25.0,-,12,3.33,9.14,-,-,-,27.43,-,-,-
66,屏東縣,2000/08,屏東,1.7,0.54,12.0,29.0,-,17,4.52,12.12,1.98,0.19,1.81,26.91,-,-,-
67,屏東縣,2000/08,潮州,1.5,0.31,16.8,33.0,-,9,1.16,7.76,-,-,-,26.65,-,-,-
68,屏東縣,2000/08,恆春,0.4,0.2,19.3,20.0,-,1,0.07,1.05,-,-,-,27.39,-,-,-
69,臺東縣,2000/08,臺東,0.5,0.57,16.3,26.0,-,10,2.85,7.01,1.98,0.09,1.91,28.52,-,-,-
70,花蓮縣,2000/08,花蓮,0.7,0.49,13.9,24.0,-,13,3.85,9.45,2.17,0.14,2.03,28.84,-,-,-
71,連江縣,2000/08,馬祖,-,-,-,30.0,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,
