序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","酸雨pH值 pH_RAIN","相對濕度 RH (percent)","紫外線指數 UVB (UVI)"
23,臺南市,2005/10,新營,4.3,0.4,-,36.7,101,41,19.61,3.54,16.06,2.229,0.14,2.089,25.4,-,-,74.03,-
24,臺南市,2005/10,善化,5.1,0.36,415.51,31.8,101,45,18.97,2.76,16.21,-,-,-,25.95,-,-,77.22,-
25,臺南市,2005/10,安南,5.8,0.41,-,36.2,98,45,22.57,5.56,17.0,-,-,-,26.46,-,-,68.82,-
26,臺南市,2005/10,臺南,5.0,0.54,-,38.3,100,47,23.13,3.24,19.89,2.092,0.293,1.798,26.25,-,-,69.57,-
27,高雄市,2005/10,左營,7.2,0.58,-,42.6,96,57,31.06,8.12,22.94,-,-,-,26.2,-,-,73.83,-
28,高雄市,2005/10,楠梓,6.9,0.49,-,40.0,107,52,24.27,4.82,19.46,1.86,0.183,1.677,27.0,-,-,69.6,-
29,高雄市,2005/10,前金,7.9,0.62,-,47.9,101,58,29.37,6.66,22.71,-,-,-,27.4,-,-,72.31,-
30,高雄市,2005/10,前鎮,11.2,0.67,-,35.9,111,56,40.29,8.93,31.36,-,-,-,27.39,-,-,67.25,-
31,高雄市,2005/10,復興,10.1,0.97,-,31.4,92,44,45.14,10.99,34.15,-,-,-,27.58,-,-,68.06,-
32,高雄市,2005/10,小港,14.3,0.61,-,36.2,105,66,39.0,9.65,29.35,2.026,0.361,1.665,28.29,-,-,69.07,-
33,高雄市,2005/10,鳳山,8.7,0.75,-,36.9,109,56,34.39,7.42,26.96,-,-,-,27.54,-,-,68.35,-
34,高雄市,2005/10,林園,9.9,0.43,-,53.9,102,56,17.4,4.19,13.21,2.363,0.567,1.796,27.23,-,-,71.87,-
35,高雄市,2005/10,大寮,9.6,0.52,-,39.7,97,52,23.42,4.66,18.76,-,-,-,27.39,-,-,72.9,-
36,高雄市,2005/10,仁武,13.2,0.53,-,31.5,117,54,36.01,8.82,27.18,2.296,0.284,2.012,28.4,-,-,71.84,-
37,高雄市,2005/10,橋頭,5.6,0.47,-,27.6,95,51,30.66,16.08,14.58,-,-,-,27.53,-,-,73.46,-
38,高雄市,2005/10,美濃,3.6,0.38,-,45.9,78,47,10.67,1.34,9.31,-,-,-,27.16,-,-,72.45,-
39,基隆市,2005/10,基隆,3.9,0.36,-,32.5,33,19,15.72,3.08,12.62,1.937,0.105,1.832,25.69,-,-,74.31,-
40,新竹市,2005/10,新竹,3.9,0.39,-,32.4,46,24,20.87,4.36,16.5,2.144,0.21,1.933,25.56,-,-,68.36,-
41,嘉義市,2005/10,嘉義,4.9,0.56,-,31.9,109,49,21.91,3.28,18.63,2.25,0.215,2.035,24.49,-,-,70.25,-
42,宜蘭縣,2005/10,宜蘭,2.1,0.37,395.92,29.8,35,18,10.65,1.96,8.67,-,-,-,24.53,-,-,74.33,-
43,宜蘭縣,2005/10,冬山,2.0,0.37,-,28.7,38,16,15.92,4.94,10.96,-,-,-,24.29,-,-,78.54,-
44,桃園市,2005/10,桃園,6.6,0.51,-,27.9,54,25,23.93,4.76,19.18,2.144,0.224,1.92,24.62,-,-,72.75,-
45,桃園市,2005/10,中壢,8.1,0.74,-,22.3,54,26,39.3,14.31,24.99,-,-,-,24.31,-,-,76.07,-
46,桃園市,2005/10,大園,3.8,0.28,-,33.8,47,25,21.54,5.85,15.68,-,-,-,26.11,-,-,71.54,-
47,桃園市,2005/10,龍潭,3.7,0.35,-,32.6,49,19,18.46,4.28,14.18,-,-,-,23.04,-,-,73.63,-
48,桃園市,2005/10,平鎮,7.0,0.44,-,29.6,55,25,24.22,4.97,19.25,-,-,-,23.83,-,-,71.24,-
49,桃園市,2005/10,觀音,8.7,0.23,-,30.3,55,21,19.62,4.44,15.18,2.058,0.224,1.834,25.24,-,-,74.61,-
50,新竹縣,2005/10,竹東,1.7,0.33,-,35.8,41,22,12.84,2.37,10.46,-,-,-,25.53,-,-,68.54,-
51,新竹縣,2005/10,湖口,4.1,0.3,-,35.4,46,23,15.77,3.63,12.14,-,-,-,24.7,-,-,74.35,-
52,苗栗縣,2005/10,苗栗,4.1,0.42,-,31.4,45,23,18.52,4.35,14.16,-,-,-,25.48,-,-,70.54,-
53,苗栗縣,2005/10,頭份,3.5,0.32,-,32.4,48,22,17.12,3.94,13.19,-,-,-,23.94,-,-,71.33,-
54,苗栗縣,2005/10,三義,2.5,0.28,-,36.6,45,26,11.33,1.66,9.65,-,-,-,21.91,-,-,79.18,-
55,彰化縣,2005/10,彰化,5.3,0.45,-,27.0,83,40,28.92,7.34,21.58,2.127,0.164,1.962,25.87,-,-,65.95,-
56,彰化縣,2005/10,線西,4.6,0.3,-,32.5,60,29,17.32,2.99,14.32,-,-,-,26.22,-,-,70.19,-
57,彰化縣,2005/10,二林,4.0,0.3,-,35.4,75,35,13.08,3.54,9.54,-,-,-,25.7,-,-,67.45,-
58,南投縣,2005/10,南投,3.6,0.55,-,31.8,60,38,23.31,4.32,18.98,2.127,0.171,1.955,26.12,-,-,69.93,-
59,南投縣,2005/10,埔里,3.1,0.51,-,39.7,65,35,14.9,1.7,13.19,-,-,-,25.75,-,-,70.13,-
60,南投縣,2005/10,竹山,3.8,0.46,-,35.4,82,46,19.55,3.07,16.47,-,-,-,26.18,-,-,71.43,-
61,雲林縣,2005/10,斗六,4.2,0.45,-,35.9,83,46,16.82,2.56,14.26,-,-,-,26.31,-,-,70.08,-
62,雲林縣,2005/10,崙背,4.3,0.32,-,35.6,96,35,12.44,1.96,10.48,-,-,-,26.07,-,-,72.5,-
63,雲林縣,2005/10,臺西,5.5,0.27,-,39.4,52,26,13.7,3.24,10.46,-,-,-,26.34,-,-,73.81,-
64,嘉義縣,2005/10,朴子,3.3,0.34,-,36.5,95,36,13.91,1.96,11.94,-,-,-,25.98,-,-,70.3,-
65,嘉義縣,2005/10,新港,3.0,0.37,-,35.7,96,40,15.71,2.85,12.85,-,-,-,25.6,-,-,72.5,-
66,屏東縣,2005/10,屏東,6.3,0.64,-,44.8,109,62,20.33,3.8,16.52,2.35,0.348,2.002,27.59,-,-,74.39,-
67,屏東縣,2005/10,潮州,4.5,0.33,-,44.9,85,50,13.96,2.4,11.55,-,-,-,27.08,-,-,75.96,-
68,屏東縣,2005/10,恆春,1.2,0.11,380.94,44.6,25,16,3.04,1.0,2.03,-,-,-,26.6,-,-,73.16,-
69,臺東縣,2005/10,臺東,2.7,0.33,-,33.6,39,14,7.54,3.52,4.02,1.913,0.262,1.662,26.67,-,-,72.86,-
70,臺東縣,2005/10,關山,1.3,0.19,-,22.9,26,-,6.1,2.23,3.87,-,-,-,25.16,-,-,72.42,-
71,花蓮縣,2005/10,花蓮,1.7,0.44,-,23.8,40,14,13.83,3.65,10.18,2.081,0.216,1.865,27.14,-,-,68.48,-
72,澎湖縣,2005/10,馬公,1.8,0.22,-,46.0,46,18,4.63,1.07,3.54,-,-,-,25.76,-,-,74.12,-
73,金門縣,2005/10,金門,8.4,0.4,-,43.8,88,43,10.26,2.09,8.16,2.064,0.176,1.888,24.71,-,-,-,-
74,連江縣,2005/10,馬祖,4.6,0.27,-,55.5,65,35,4.43,0.77,3.62,2.372,0.559,1.814,23.84,-,-,70.03,-
,,,,,,,,,,,,,,,,,,,,
