序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","酸雨pH值 pH_RAIN","相對濕度 RH (percent)","紫外線指數 UVB (UVI)"
32,高雄市,2004/02,復興,10.2,1.4,-,-,121,-,60.37,19.65,40.73,2.851,0.366,2.485,20.82,-,-,-,-
33,高雄市,2004/02,小港,13.8,1.06,-,26.8,121,-,68.47,22.1,46.36,2.987,0.635,2.352,20.36,-,-,72.57,-
34,高雄市,2004/02,鳳山,9.1,1.13,-,25.8,150,119,48.98,14.89,34.09,-,-,-,18.94,-,-,71.2,-
35,高雄市,2004/02,林園,12.7,0.71,-,30.9,130,84,37.66,9.12,28.55,2.964,0.315,2.645,20.62,-,-,76.08,-
36,高雄市,2004/02,大寮,9.1,0.9,-,32.5,131,-,44.07,10.28,33.79,2.676,0.341,2.336,20.16,-,-,71.98,-
37,高雄市,2004/02,仁武,12.3,0.7,-,23.2,118,-,52.84,14.03,38.82,2.598,0.346,2.252,17.91,-,-,73.05,-
38,高雄市,2004/02,橋頭,5.5,0.56,-,25.2,99,82,47.26,8.97,38.29,2.964,0.36,2.603,18.49,-,-,73.44,-
39,高雄市,2004/02,美濃,2.3,0.59,-,38.3,79,-,17.37,1.8,15.63,-,-,-,20.49,-,-,-,-
40,基隆市,2004/02,基隆,4.1,0.58,-,34.1,64,-,29.98,7.92,22.07,2.618,0.413,2.204,17.68,-,-,-,-
41,新竹市,2004/02,新竹,4.4,0.62,-,26.7,72,-,35.38,9.45,25.95,3.184,0.291,2.893,17.15,-,-,-,-
42,嘉義市,2004/02,嘉義,4.0,0.81,-,27.2,120,-,44.07,11.19,32.88,2.746,0.574,2.172,17.69,-,-,76.75,-
43,宜蘭縣,2004/02,宜蘭,0.6,0.57,381.37,33.6,45,-,15.75,1.53,14.25,-,-,-,18.48,-,-,-,-
44,宜蘭縣,2004/02,冬山,1.9,0.67,-,24.6,51,-,24.5,6.58,17.92,2.636,0.354,2.282,17.63,-,-,74.94,-
45,桃園市,2004/02,桃園,7.0,0.78,-,24.9,77,-,35.57,8.53,27.05,2.859,0.542,2.317,18.37,-,-,73.74,-
46,桃園市,2004/02,中壢,4.2,1.21,-,-,90,-,61.92,26.22,35.7,2.652,0.574,2.078,16.77,-,-,-,-
47,桃園市,2004/02,大園,5.1,0.53,-,33.5,-,-,-,-,-,-,-,-,17.41,-,-,75.34,-
48,桃園市,2004/02,龍潭,3.5,0.62,-,31.1,60,-,32.0,6.73,25.29,-,-,-,16.18,-,-,75.37,-
49,桃園市,2004/02,平鎮,5.5,0.77,-,29.2,74,-,38.68,9.06,29.63,2.654,0.348,2.306,17.52,-,-,-,-
50,桃園市,2004/02,觀音,7.0,0.44,-,33.4,72,-,25.83,4.66,21.19,2.842,0.699,2.143,16.71,-,-,70.67,-
51,新竹縣,2004/02,竹東,2.7,0.52,-,28.5,71,-,25.25,3.64,21.62,-,-,-,17.16,-,-,73.09,-
52,新竹縣,2004/02,湖口,4.0,0.55,-,29.7,72,-,28.25,7.12,21.13,-,-,-,15.8,-,-,75.88,-
53,苗栗縣,2004/02,苗栗,4.1,0.67,-,27.6,74,-,31.06,7.77,23.3,-,-,-,16.42,-,-,75.7,-
54,苗栗縣,2004/02,頭份,5.2,-,-,-,75,-,30.15,6.48,23.68,2.585,0.32,2.264,16.9,-,-,-,-
55,苗栗縣,2004/02,三義,2.1,0.46,-,38.5,65,-,18.74,1.38,17.4,2.152,0.295,1.858,14.91,-,-,-,-
56,彰化縣,2004/02,彰化,5.3,0.9,-,20.6,102,-,45.78,12.02,33.75,3.053,0.506,2.546,17.42,-,-,-,-
57,彰化縣,2004/02,線西,4.5,-,-,-,81,-,24.03,3.71,20.35,2.576,0.389,2.188,18.01,-,-,78.34,-
58,彰化縣,2004/02,二林,2.9,0.45,-,33.8,93,-,17.94,1.95,16.07,-,-,-,16.36,-,-,-,-
59,南投縣,2004/02,南投,3.0,0.85,-,23.5,96,-,40.48,7.69,32.81,2.838,0.567,2.271,18.14,-,-,76.95,-
60,南投縣,2004/02,埔里,1.6,0.83,-,21.9,72,-,-,-,-,2.643,0.333,2.309,18.26,-,-,74.34,-
61,南投縣,2004/02,竹山,2.1,0.68,-,31.9,89,-,32.23,4.26,28.0,-,-,-,18.3,-,-,74.44,-
62,雲林縣,2004/02,斗六,2.4,0.68,-,23.7,119,-,29.87,4.95,24.92,-,-,-,17.4,-,-,79.37,-
63,雲林縣,2004/02,崙背,2.3,0.48,-,34.4,108,-,17.27,1.41,15.91,2.728,0.29,2.438,17.57,-,-,79.88,-
64,雲林縣,2004/02,臺西,3.6,0.37,-,41.2,72,-,14.65,1.91,12.8,-,-,-,16.84,-,-,-,-
65,嘉義縣,2004/02,朴子,2.7,0.5,-,37.6,92,-,19.64,2.04,17.66,2.161,0.176,1.985,18.17,-,-,74.53,-
66,嘉義縣,2004/02,新港,2.8,0.53,-,23.2,105,-,18.47,2.81,15.79,-,-,-,17.09,-,-,78.06,-
67,屏東縣,2004/02,屏東,3.1,0.82,-,20.1,106,-,32.53,5.31,27.44,2.64,0.276,2.364,20.04,-,-,-,-
68,屏東縣,2004/02,潮州,3.7,0.55,-,32.1,82,-,26.76,4.69,22.2,-,-,-,21.41,-,-,73.95,-
69,屏東縣,2004/02,恆春,0.7,0.16,362.9,45.8,33,-,-,-,-,-,-,-,20.48,-,-,-,-
70,臺東縣,2004/02,臺東,0.5,0.5,-,30.5,40,-,10.44,1.45,9.01,2.475,0.235,2.24,20.31,-,-,-,-
71,花蓮縣,2004/02,花蓮,0.6,0.67,-,24.1,45,-,21.82,5.01,16.81,2.47,0.512,1.958,19.26,-,-,-,-
72,澎湖縣,2004/02,馬公,1.4,0.41,-,56.3,44,-,4.27,0.31,4.02,-,-,-,17.3,-,-,80.2,-
73,金門縣,2004/02,金門,7.5,0.66,-,37.1,99,-,19.26,4.72,14.54,-,-,-,15.34,-,-,-,-
74,連江縣,2004/02,馬祖,3.7,0.27,-,53.7,89,-,6.98,0.57,6.43,-,-,-,12.89,-,-,-,-
,,,,,,,,,,,,,,,,,,,,
