序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
23,臺中市,2011/04,大里,4.3,0.66,435.4,36.8,95,56,28.68,3.63,25.05,2.26,0.303,1.957,23.62,62.36
24,臺南市,2011/04,新營,4.2,0.44,-,46.6,105,51,18.4,3.13,15.26,2.169,0.107,2.061,23.96,71.55
25,臺南市,2011/04,善化,4.4,0.39,424.25,44.2,92,49,17.13,4.48,12.66,-,-,-,25.8,76.39
26,臺南市,2011/04,安南,4.3,0.42,-,49.7,98,51,18.08,4.21,13.86,2.173,0.154,2.019,24.02,68.75
27,臺南市,2011/04,臺南,4.3,0.51,-,51.0,86,48,18.51,1.72,16.78,2.159,0.203,1.956,24.29,70.79
28,高雄市,2011/04,左營,5.5,0.46,-,47.9,87,49,20.59,3.24,17.36,2.144,0.157,1.987,24.5,68.99
29,高雄市,2011/04,楠梓,5.3,0.45,-,45.5,98,53,20.39,2.71,17.69,2.041,0.186,1.854,24.42,68.49
30,高雄市,2011/04,前金,5.8,0.49,-,49.6,83,56,19.15,3.26,15.89,2.095,0.149,1.947,24.58,67.96
31,高雄市,2011/04,前鎮,7.6,0.49,-,45.1,88,54,23.06,3.63,19.44,2.117,0.227,1.89,25.34,67.87
32,高雄市,2011/04,復興,7.6,0.72,-,38.4,97,52,28.25,3.88,24.37,2.344,0.317,2.027,24.66,67.85
33,高雄市,2011/04,小港,9.9,0.48,-,40.7,84,52,25.43,3.59,21.85,2.02,0.219,1.801,24.6,66.89
34,高雄市,2011/04,鳳山,7.1,0.64,-,43.5,104,52,27.27,3.46,23.81,2.258,0.268,1.99,24.78,68.08
35,高雄市,2011/04,林園,5.8,0.38,-,52.3,83,54,14.52,1.97,12.54,2.101,0.081,2.02,24.08,73.55
36,高雄市,2011/04,大寮,5.5,0.45,-,43.1,104,59,20.37,1.86,18.5,2.095,0.197,1.898,24.53,71.36
37,高雄市,2011/04,仁武,7.8,0.49,-,42.9,100,53,25.87,4.03,21.84,2.165,0.189,1.975,24.34,69.43
38,高雄市,2011/04,橋頭,5.3,0.47,-,44.3,97,60,17.5,1.65,15.89,-,-,-,24.59,70.65
39,高雄市,2011/04,美濃,3.0,0.41,-,45.9,87,53,14.82,2.58,12.24,-,-,-,23.97,72.92
40,基隆市,2011/04,基隆,3.5,0.48,-,41.6,49,31,21.28,3.69,17.58,2.137,0.148,1.989,20.78,74.82
41,新竹市,2011/04,新竹,4.0,0.56,-,40.0,86,52,26.43,4.56,21.87,2.223,0.231,1.993,21.86,69.75
42,嘉義市,2011/04,嘉義,4.3,0.49,-,39.6,105,64,17.76,2.51,15.26,2.192,0.179,2.012,23.82,65.38
43,宜蘭縣,2011/04,宜蘭,2.5,0.38,412.33,42.2,57,31,10.73,1.52,9.2,-,-,-,21.29,72.49
44,宜蘭縣,2011/04,冬山,2.6,0.43,-,35.6,54,30,16.93,3.59,13.35,-,-,-,21.09,75.36
45,桃園市,2011/04,桃園,9.3,0.64,-,38.6,80,41,30.24,5.02,25.21,2.269,0.287,1.982,21.01,72.49
46,桃園市,2011/04,中壢,6.4,1.13,-,33.2,90,46,53.83,19.09,34.74,2.763,0.534,2.229,20.8,71.21
47,桃園市,2011/04,大園,6.4,0.43,-,40.9,70,42,26.86,3.62,23.24,-,-,-,20.98,68.76
48,桃園市,2011/04,龍潭,3.7,0.51,-,43.3,82,40,25.0,3.22,21.78,-,-,-,20.5,72.57
49,桃園市,2011/04,平鎮,5.6,0.53,-,40.4,82,39,28.45,3.61,24.85,-,-,-,21.19,69.88
50,桃園市,2011/04,觀音,7.1,0.37,-,44.8,91,43,17.99,1.73,16.26,-,-,-,21.48,76.45
51,新竹縣,2011/04,竹東,2.2,0.46,-,40.3,78,49,20.16,2.55,17.62,-,-,-,21.29,70.26
52,新竹縣,2011/04,湖口,4.9,0.42,-,43.6,86,47,20.38,2.97,17.42,-,-,-,20.91,70.07
53,苗栗縣,2011/04,苗栗,4.0,0.47,-,37.9,80,52,22.26,3.69,18.58,-,-,-,21.69,69.03
54,苗栗縣,2011/04,頭份,3.9,0.45,-,37.7,81,49,21.42,2.87,18.54,2.186,0.145,2.041,21.34,70.21
55,苗栗縣,2011/04,三義,3.1,0.39,-,47.1,82,51,14.49,1.48,13.0,-,-,-,19.48,76.91
56,彰化縣,2011/04,彰化,6.2,0.51,-,32.7,88,60,29.93,4.71,25.23,1.992,0.212,1.78,22.7,67.5
57,彰化縣,2011/04,線西,5.1,0.42,-,44.0,94,57,18.72,2.4,16.31,2.131,0.153,1.978,21.75,74.02
58,彰化縣,2011/04,二林,4.1,0.37,-,43.4,104,60,15.15,3.4,11.74,-,-,-,22.34,71.34
59,南投縣,2011/04,南投,3.8,0.6,-,35.3,107,53,24.57,2.94,21.63,2.174,0.228,1.946,22.95,67.08
60,南投縣,2011/04,埔里,2.7,0.47,-,44.9,82,57,17.04,1.58,15.45,-,-,-,21.86,66.24
61,南投縣,2011/04,竹山,3.2,0.44,-,41.2,93,61,17.8,1.45,16.34,-,-,-,22.09,69.26
62,雲林縣,2011/04,斗六,3.8,0.45,-,40.9,102,67,18.57,1.8,16.77,-,-,-,23.71,67.83
63,雲林縣,2011/04,崙背,3.5,0.38,-,44.9,93,33,14.89,2.39,12.5,-,-,-,22.61,75.05
64,雲林縣,2011/04,臺西,4.1,0.34,-,54.7,80,50,11.41,1.83,9.59,2.193,0.087,2.106,22.58,75.48
65,嘉義縣,2011/04,朴子,4.0,0.41,-,45.9,104,52,13.65,1.78,11.86,-,-,-,23.56,71.86
66,嘉義縣,2011/04,新港,3.8,0.39,-,42.7,99,53,14.24,1.85,12.39,-,-,-,22.57,68.56
67,屏東縣,2011/04,屏東,4.7,0.55,-,44.3,93,50,17.4,1.84,15.56,2.187,0.181,2.006,24.95,65.14
68,屏東縣,2011/04,潮州,3.8,0.38,-,43.1,79,51,13.55,2.11,11.45,-,-,-,23.92,70.48
69,屏東縣,2011/04,恆春,2.1,0.2,401.95,49.2,39,19,3.38,1.72,1.66,-,-,-,22.89,72.03
70,臺東縣,2011/04,臺東,2.0,0.38,-,42.3,43,21,9.36,2.19,7.17,-,-,-,22.89,74.34
71,臺東縣,2011/04,關山,2.0,-,-,37.5,36,24,5.35,1.72,3.63,-,-,-,21.09,76.98
72,花蓮縣,2011/04,花蓮,1.8,0.44,-,38.6,47,30,13.27,2.29,10.98,-,-,-,22.16,73.92
73,澎湖縣,2011/04,馬公,2.0,0.32,-,60.0,65,34,6.41,1.28,5.13,-,-,-,22.52,76.25
74,金門縣,2011/04,金門,8.0,0.48,-,46.2,119,63,23.42,5.01,18.41,-,-,-,20.38,72.03
75,連江縣,2011/04,馬祖,4.3,0.43,-,52.0,80,46,11.06,1.53,9.53,-,-,-,16.45,77.98
,,,,,,,,,,,,,,,,,
