序號,縣市,監測月份,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
21,臺中市,2009/04,沙鹿,3.5,0.45,-,43.0,68,40,19.57,2.24,17.31,-,-,-,22.53,73.73
22,臺中市,2009/04,大里,2.5,0.64,435.89,35.9,67,44,29.12,4.14,24.98,1.892,0.284,1.608,23.42,74.87
23,臺南市,2009/04,新營,3.7,0.44,-,43.7,85,47,18.96,2.63,16.34,2.192,0.122,2.07,23.82,74.29
24,臺南市,2009/04,善化,4.0,0.39,397.72,43.0,84,45,15.77,3.81,11.97,-,-,-,22.97,65.3
25,臺南市,2009/04,安南,4.2,0.43,-,46.5,88,48,19.31,3.05,16.26,1.88,0.173,1.707,23.97,73.34
26,臺南市,2009/04,臺南,4.2,0.54,-,47.7,77,52,21.76,1.86,19.9,2.03,0.217,1.812,23.92,72.48
27,高雄市,2009/04,左營,6.1,0.56,-,44.3,82,51,23.17,2.96,20.21,1.968,0.218,1.749,24.57,73.02
28,高雄市,2009/04,楠梓,4.9,0.48,-,35.6,91,49,25.7,5.47,20.23,2.023,0.21,1.813,24.66,71.11
29,高雄市,2009/04,前金,6.6,0.54,-,43.1,85,51,25.2,5.29,19.91,2.162,0.206,1.956,25.13,69.06
30,高雄市,2009/04,前鎮,7.6,0.63,-,37.8,89,49,30.25,5.53,24.72,-,-,-,25.43,70.04
31,高雄市,2009/04,復興,9.1,0.86,-,39.5,86,54,34.99,6.24,28.76,-,-,-,25.87,76.09
32,高雄市,2009/04,小港,11.8,0.58,-,36.4,91,57,33.47,6.0,27.47,2.003,0.255,1.747,25.82,67.6
33,高雄市,2009/04,鳳山,8.7,0.64,-,39.3,100,48,28.57,5.31,23.26,2.088,0.33,1.758,24.9,71.75
34,高雄市,2009/04,林園,8.7,0.42,-,47.3,95,47,19.29,2.12,17.16,2.048,0.117,1.931,25.18,75.37
35,高雄市,2009/04,大寮,7.0,0.5,-,42.0,92,53,22.68,2.82,19.87,-,-,-,24.79,74.53
36,高雄市,2009/04,仁武,9.7,0.51,-,34.4,81,57,30.57,4.79,25.78,2.173,0.229,1.944,25.01,72.12
37,高雄市,2009/04,橋頭,5.4,0.49,-,39.0,87,52,22.72,2.85,19.87,-,-,-,25.11,68.92
38,高雄市,2009/04,美濃,3.2,0.4,-,43.5,80,47,12.56,1.73,10.83,-,-,-,25.38,77.22
39,基隆市,2009/04,基隆,2.5,0.45,-,39.0,44,26,18.09,4.24,13.85,1.86,0.137,1.724,20.94,72.08
40,新竹市,2009/04,新竹,2.7,0.51,-,38.9,63,38,21.22,2.42,18.8,2.028,0.182,1.845,22.02,70.0
41,嘉義市,2009/04,嘉義,4.5,0.51,-,37.5,87,54,21.81,1.7,20.1,2.087,0.182,1.905,23.46,70.41
42,宜蘭縣,2009/04,宜蘭,2.9,0.39,403.83,42.6,53,24,10.61,1.3,9.28,-,-,-,21.65,79.03
43,宜蘭縣,2009/04,冬山,2.6,0.44,-,36.1,52,24,17.1,3.16,13.94,-,-,-,20.91,76.93
44,桃園市,2009/04,桃園,6.5,0.56,-,41.2,69,33,24.14,3.64,20.49,2.061,0.206,1.856,21.04,72.86
45,桃園市,2009/04,中壢,5.7,0.88,-,34.0,79,37,42.82,14.27,28.55,2.424,0.429,1.996,20.57,76.01
46,桃園市,2009/04,大園,4.8,0.38,-,43.7,57,34,23.1,3.54,19.56,-,-,-,20.33,74.68
47,桃園市,2009/04,龍潭,2.5,0.47,-,39.7,67,30,20.62,3.05,17.57,-,-,-,19.64,79.22
48,桃園市,2009/04,平鎮,5.3,0.48,-,42.0,72,32,22.49,2.74,19.74,-,-,-,20.91,71.38
49,桃園市,2009/04,觀音,6.0,0.33,-,44.4,72,31,16.58,1.43,15.14,-,-,-,20.88,73.86
50,新竹縣,2009/04,竹東,1.9,0.44,-,38.1,56,30,13.58,1.86,11.72,-,-,-,21.09,72.98
51,新竹縣,2009/04,湖口,3.9,0.38,-,44.5,63,34,16.5,2.56,13.93,-,-,-,21.46,69.35
52,苗栗縣,2009/04,苗栗,3.5,0.53,-,36.3,59,37,22.04,3.66,18.37,-,-,-,21.66,73.05
53,苗栗縣,2009/04,頭份,3.3,0.42,-,38.6,64,36,19.21,2.22,16.98,-,-,-,21.13,73.86
54,苗栗縣,2009/04,三義,2.4,0.37,-,40.0,58,31,15.53,1.71,13.8,-,-,-,19.53,80.87
55,彰化縣,2009/04,彰化,4.6,0.53,-,34.9,73,48,31.37,6.09,25.28,2.067,0.202,1.865,22.61,71.64
56,彰化縣,2009/04,線西,4.2,0.4,-,46.2,68,47,16.26,1.82,14.42,-,-,-,23.21,74.84
57,彰化縣,2009/04,二林,2.4,0.31,-,43.6,59,43,13.38,1.45,11.91,-,-,-,22.71,73.78
58,南投縣,2009/04,南投,3.5,0.59,-,34.3,68,41,23.21,3.29,19.91,2.188,0.266,1.922,22.74,74.11
59,南投縣,2009/04,埔里,2.7,0.49,-,40.3,54,42,18.65,2.95,15.7,-,-,-,22.03,74.74
60,南投縣,2009/04,竹山,2.9,0.47,-,38.4,70,50,19.55,2.29,17.26,-,-,-,22.32,78.57
61,雲林縣,2009/04,斗六,3.1,0.48,-,39.4,75,48,19.28,2.77,16.5,-,-,-,23.26,74.18
62,雲林縣,2009/04,崙背,3.5,0.38,-,45.5,76,45,13.67,3.11,10.56,-,-,-,22.02,77.2
63,雲林縣,2009/04,臺西,4.3,0.33,-,50.5,68,40,12.98,1.56,11.4,-,-,-,22.7,81.26
64,嘉義縣,2009/04,朴子,3.6,0.41,-,47.8,96,45,13.41,1.14,12.26,-,-,-,22.96,74.04
65,嘉義縣,2009/04,新港,3.3,0.39,-,45.2,89,49,15.26,2.29,12.96,-,-,-,22.33,70.96
66,屏東縣,2009/04,屏東,5.2,0.59,-,44.4,85,47,20.55,2.25,18.3,2.228,0.207,2.021,25.16,68.71
67,屏東縣,2009/04,潮州,4.4,0.4,-,41.9,85,43,13.47,2.49,10.98,-,-,-,24.79,71.22
68,屏東縣,2009/04,恆春,1.7,0.23,372.01,57.0,35,19,3.17,1.1,2.06,-,-,-,25.79,78.16
69,臺東縣,2009/04,臺東,2.0,0.4,-,42.1,44,19,7.74,2.16,5.58,-,-,-,23.39,73.95
70,臺東縣,2009/04,關山,2.0,-,-,36.3,39,20,6.12,1.9,4.21,-,-,-,21.42,77.29
71,花蓮縣,2009/04,花蓮,2.2,0.51,-,32.4,47,27,15.82,2.17,13.63,-,-,-,21.95,79.66
72,澎湖縣,2009/04,馬公,2.1,0.31,-,60.5,61,30,5.3,0.74,4.5,-,-,-,22.1,74.7
73,金門縣,2009/04,金門,9.6,0.49,-,49.1,106,47,19.55,3.37,16.16,-,-,-,19.59,70.88
74,連江縣,2009/04,馬祖,3.0,0.39,-,59.3,72,38,8.38,1.34,7.02,-,-,-,16.93,79.16
,,,,,,,,,,,,,,,,,
